    5.650275  -10.586519    8.545134    1.059072    6.217599  -10.263598   13.740398  -19.612797
    5.604404  -10.610874    8.546936    1.022762    6.183725  -10.284042   13.709782  -19.630617
    5.558143  -10.635180    8.548780    0.986183    6.149645  -10.304459   13.678857  -19.648493
    5.511491  -10.659431    8.550666    0.949334    6.115361  -10.324841   13.647621  -19.666418
    5.464451  -10.683622    8.552593    0.912212    6.080877  -10.345189   13.616076  -19.684395
    5.417023  -10.707747    8.554562    0.874820    6.046193  -10.365498   13.584219  -19.702423
    5.369209  -10.731803    8.556571    0.837152    6.011314  -10.385765   13.552051  -19.720501
    5.321010  -10.755782    8.558624    0.799211    5.976240  -10.405987   13.519569  -19.738628
    5.272428  -10.779680    8.560720    0.760992    5.940975  -10.426161   13.486775  -19.756804
    5.223462  -10.803493    8.562862    0.722496    5.905520  -10.446283   13.453668  -19.775028
    5.174115  -10.827212    8.565046    0.683722    5.869879  -10.466352   13.420246  -19.793301
    5.124390  -10.850835    8.567276    0.644666    5.834054  -10.486362   13.386510  -19.811619
    5.074286  -10.874355    8.569548    0.605330    5.798048  -10.506314   13.352459  -19.829987
    5.023808  -10.897769    8.571866    0.565707    5.761863  -10.526203   13.318092  -19.848402
    4.972955  -10.921067    8.574229    0.525803    5.725501  -10.546024   13.283410  -19.866861
    4.921730  -10.944249    8.576639    0.485608    5.688965  -10.565779   13.248411  -19.885368
    4.870135  -10.967305    8.579093    0.445128    5.652258  -10.585461   13.213097  -19.903923
    4.818172  -10.990232    8.581594    0.404356    5.615384  -10.605068   13.177464  -19.922522
    4.765844  -11.013025    8.584139    0.363293    5.578343  -10.624599   13.141516  -19.941166
    4.713153  -11.035678    8.586731    0.321936    5.541140  -10.644049   13.105248  -19.959856
    4.660101  -11.058185    8.589369    0.280283    5.503777  -10.663417   13.068666  -19.978592
    4.606691  -11.080542    8.592052    0.238332    5.466255  -10.682698   13.031763  -19.997368
    4.552925  -11.102741    8.594781    0.196081    5.428580  -10.701894   12.994543  -20.016195
    4.498807  -11.124781    8.597557    0.153528    5.390752  -10.720998   12.957004  -20.035065
    4.444340  -11.146652    8.600378    0.110672    5.352776  -10.740009   12.919147  -20.053980
    4.389524  -11.168351    8.603245    0.067509    5.314654  -10.758924   12.880972  -20.072937
    4.334366  -11.189874    8.606158    0.024036    5.276389  -10.777742   12.842478  -20.091942
    4.278866  -11.211213    8.609118   -0.019746    5.237983  -10.796459   12.803665  -20.110989
    4.223030  -11.232365    8.612122   -0.063843    5.199440  -10.815074   12.764534  -20.130081
    4.166860  -11.253323    8.615171   -0.108255    5.160763  -10.833583   12.725084  -20.149218
    4.110359  -11.274083    8.618265   -0.152987    5.121955  -10.851985   12.685316  -20.168400
    4.053531  -11.294640    8.621404   -0.198040    5.083018  -10.870277   12.645229  -20.187626
    3.996380  -11.314987    8.624588   -0.243416    5.043956  -10.888457   12.604824  -20.206894
    3.938910  -11.335122    8.627815   -0.289121    5.004771  -10.906525   12.564101  -20.226210
